ruler_a,ruler_b,state,district,district_key,scenario,period,score_a,score_b,delta,abs_delta,rank_a,rank_b,rank_delta
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,historical,1990-2010,49.668320260729445,43.55138483965014,-6.1169354210793045,6.1169354210793045,34.0,34.0,0.0
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,ssp245,2020-2040,59.291914212949486,54.322005587949484,-4.969908625000002,4.969908625000002,39.0,49.0,10.0
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,ssp245,2040-2060,68.19562137736797,67.91909620991255,-0.2765251674554179,0.2765251674554179,66.0,60.0,-6.0
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,ssp245,2060-2080,76.89708202887407,80.88010204081634,3.9830200119422727,3.9830200119422727,44.0,35.0,-9.0
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,ssp585,2020-2040,59.62873555650199,55.19421161321673,-4.434523943285257,4.434523943285257,47.0,59.0,12.0
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,ssp585,2040-2060,74.80473036259423,77.14604591836735,2.3413155557731216,2.3413155557731216,55.0,47.0,-8.0
linear,cdf,Andhra Pradesh,Palnadu,andhra pradesh|palnadu,ssp585,2060-2080,90.57161321438561,93.06866496598641,2.4970517516008073,2.4970517516008073,33.0,51.0,18.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,historical,1990-2010,38.0701374604593,21.47746598639456,-16.59267147406474,16.59267147406474,529.0,514.0,-15.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,ssp245,2020-2040,48.909286805709556,32.59733357628767,-16.31195322942189,16.31195322942189,526.0,509.0,-17.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,ssp245,2040-2060,59.37963281863774,46.16375121477162,-13.215881603866116,13.215881603866116,532.0,529.0,-3.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,ssp245,2060-2080,68.06276311366881,59.9445760447036,-8.118187068965206,8.118187068965206,509.0,519.0,10.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,ssp585,2020-2040,49.02042847982357,32.55739795918368,-16.46303052063989,16.46303052063989,542.0,539.0,-3.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,ssp585,2040-2060,66.55758177372401,57.932458697764844,-8.625123075959166,8.625123075959166,511.0,513.0,2.0
linear,cdf,Andhra Pradesh,Parvathipuram Manyam,andhra pradesh|parvathipuram manyam,ssp585,2060-2080,83.26431475256068,75.44339164237125,-7.820923110189426,7.820923110189426,428.0,517.0,89.0
linear,cdf,Andhra Pradesh,Prakasam,andhra pradesh|prakasam,historical,1990-2010,48.55225727998605,41.39106535471333,-7.161191925272725,7.161191925272725,72.0,54.0,-18.0
linear,cdf,Andhra Pradesh,Prakasam,andhra pradesh|prakasam,ssp245,2020-2040,58.14559916139711,52.02684645286687,-6.118752708530238,6.118752708530238,74.0,79.0,5.0
linear,cdf,Andhra Pradesh,Prakasam,andhra pradesh|prakasam,ssp245,2040-2060,67.09040649324083,65.63441448007775,-1.4559920131630832,1.4559920131630832,112.0,100.0,-12.0
linear,cdf,Andhra Pradesh,Prakasam,andhra pradesh|prakasam,ssp245,2060-2080,75.81144548211768,79.17592930029156,3.3644838181738805,3.3644838181738805,82.0,64.0,-18.0
