scope,state,scenario,period,metric_slug,n_rows,n_finite,coverage_pct
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tas_annual_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tasmax_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tas_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,txx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tn90p_warm_nights_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,hwa_heatwave_amplitude,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,txge30_hot_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,txge35_extreme_heat_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tasmin_tropical_nights_gt25,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,hwfi_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,hwfi_events_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,wsdi_warm_spell_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tnx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2020-2040,tx90p_hot_days_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tas_annual_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tasmax_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tas_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,txx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tn90p_warm_nights_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,hwa_heatwave_amplitude,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,txge30_hot_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,txge35_extreme_heat_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tasmin_tropical_nights_gt25,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,hwfi_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,hwfi_events_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,wsdi_warm_spell_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tnx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2040-2060,tx90p_hot_days_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tas_annual_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tasmax_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tas_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,txx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tn90p_warm_nights_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,hwa_heatwave_amplitude,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,txge30_hot_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,txge35_extreme_heat_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tasmin_tropical_nights_gt25,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,hwfi_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,hwfi_events_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,wsdi_warm_spell_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tnx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp245,2060-2080,tx90p_hot_days_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tas_annual_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tasmax_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tas_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,txx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tn90p_warm_nights_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,hwa_heatwave_amplitude,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,txge30_hot_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,txge35_extreme_heat_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tasmin_tropical_nights_gt25,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,hwfi_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,hwfi_events_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,wsdi_warm_spell_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tnx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2020-2040,tx90p_hot_days_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tas_annual_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tasmax_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tas_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,txx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tn90p_warm_nights_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,hwa_heatwave_amplitude,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,txge30_hot_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,txge35_extreme_heat_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tasmin_tropical_nights_gt25,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,hwfi_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,hwfi_events_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,wsdi_warm_spell_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tnx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2040-2060,tx90p_hot_days_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tas_annual_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tasmax_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tas_summer_mean,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,txx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tn90p_warm_nights_pct,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,hwa_heatwave_amplitude,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,txge30_hot_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,txge35_extreme_heat_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tasmin_tropical_nights_gt25,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,hwfi_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,hwfi_events_tmean_90p,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,wsdi_warm_spell_days,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tnx_annual_max,3,3,100.0
state,"Dadra, Nagar Haveli, Daman & Diu",ssp585,2060-2080,tx90p_hot_days_pct,3,3,100.0
state,Delhi,historical,1990-2010,tas_annual_mean,11,11,100.0
state,Delhi,historical,1990-2010,tasmax_summer_mean,11,11,100.0
state,Delhi,historical,1990-2010,tas_summer_mean,11,11,100.0
state,Delhi,historical,1990-2010,txx_annual_max,11,11,100.0
state,Delhi,historical,1990-2010,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,historical,1990-2010,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,historical,1990-2010,txge30_hot_days,11,11,100.0
state,Delhi,historical,1990-2010,txge35_extreme_heat_days,11,11,100.0
state,Delhi,historical,1990-2010,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,historical,1990-2010,hwfi_tmean_90p,11,11,100.0
state,Delhi,historical,1990-2010,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,historical,1990-2010,wsdi_warm_spell_days,11,11,100.0
state,Delhi,historical,1990-2010,tnx_annual_max,11,11,100.0
state,Delhi,historical,1990-2010,tx90p_hot_days_pct,11,11,100.0
state,Delhi,ssp245,2020-2040,tas_annual_mean,11,11,100.0
state,Delhi,ssp245,2020-2040,tasmax_summer_mean,11,11,100.0
state,Delhi,ssp245,2020-2040,tas_summer_mean,11,11,100.0
state,Delhi,ssp245,2020-2040,txx_annual_max,11,11,100.0
state,Delhi,ssp245,2020-2040,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,ssp245,2020-2040,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,ssp245,2020-2040,txge30_hot_days,11,11,100.0
state,Delhi,ssp245,2020-2040,txge35_extreme_heat_days,11,11,100.0
state,Delhi,ssp245,2020-2040,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,ssp245,2020-2040,hwfi_tmean_90p,11,11,100.0
state,Delhi,ssp245,2020-2040,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,ssp245,2020-2040,wsdi_warm_spell_days,11,11,100.0
state,Delhi,ssp245,2020-2040,tnx_annual_max,11,11,100.0
state,Delhi,ssp245,2020-2040,tx90p_hot_days_pct,11,11,100.0
state,Delhi,ssp245,2040-2060,tas_annual_mean,11,11,100.0
state,Delhi,ssp245,2040-2060,tasmax_summer_mean,11,11,100.0
state,Delhi,ssp245,2040-2060,tas_summer_mean,11,11,100.0
state,Delhi,ssp245,2040-2060,txx_annual_max,11,11,100.0
state,Delhi,ssp245,2040-2060,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,ssp245,2040-2060,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,ssp245,2040-2060,txge30_hot_days,11,11,100.0
state,Delhi,ssp245,2040-2060,txge35_extreme_heat_days,11,11,100.0
state,Delhi,ssp245,2040-2060,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,ssp245,2040-2060,hwfi_tmean_90p,11,11,100.0
state,Delhi,ssp245,2040-2060,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,ssp245,2040-2060,wsdi_warm_spell_days,11,11,100.0
state,Delhi,ssp245,2040-2060,tnx_annual_max,11,11,100.0
state,Delhi,ssp245,2040-2060,tx90p_hot_days_pct,11,11,100.0
state,Delhi,ssp245,2060-2080,tas_annual_mean,11,11,100.0
state,Delhi,ssp245,2060-2080,tasmax_summer_mean,11,11,100.0
state,Delhi,ssp245,2060-2080,tas_summer_mean,11,11,100.0
state,Delhi,ssp245,2060-2080,txx_annual_max,11,11,100.0
state,Delhi,ssp245,2060-2080,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,ssp245,2060-2080,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,ssp245,2060-2080,txge30_hot_days,11,11,100.0
state,Delhi,ssp245,2060-2080,txge35_extreme_heat_days,11,11,100.0
state,Delhi,ssp245,2060-2080,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,ssp245,2060-2080,hwfi_tmean_90p,11,11,100.0
state,Delhi,ssp245,2060-2080,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,ssp245,2060-2080,wsdi_warm_spell_days,11,11,100.0
state,Delhi,ssp245,2060-2080,tnx_annual_max,11,11,100.0
state,Delhi,ssp245,2060-2080,tx90p_hot_days_pct,11,11,100.0
state,Delhi,ssp585,2020-2040,tas_annual_mean,11,11,100.0
state,Delhi,ssp585,2020-2040,tasmax_summer_mean,11,11,100.0
state,Delhi,ssp585,2020-2040,tas_summer_mean,11,11,100.0
state,Delhi,ssp585,2020-2040,txx_annual_max,11,11,100.0
state,Delhi,ssp585,2020-2040,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,ssp585,2020-2040,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,ssp585,2020-2040,txge30_hot_days,11,11,100.0
state,Delhi,ssp585,2020-2040,txge35_extreme_heat_days,11,11,100.0
state,Delhi,ssp585,2020-2040,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,ssp585,2020-2040,hwfi_tmean_90p,11,11,100.0
state,Delhi,ssp585,2020-2040,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,ssp585,2020-2040,wsdi_warm_spell_days,11,11,100.0
state,Delhi,ssp585,2020-2040,tnx_annual_max,11,11,100.0
state,Delhi,ssp585,2020-2040,tx90p_hot_days_pct,11,11,100.0
state,Delhi,ssp585,2040-2060,tas_annual_mean,11,11,100.0
state,Delhi,ssp585,2040-2060,tasmax_summer_mean,11,11,100.0
state,Delhi,ssp585,2040-2060,tas_summer_mean,11,11,100.0
state,Delhi,ssp585,2040-2060,txx_annual_max,11,11,100.0
state,Delhi,ssp585,2040-2060,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,ssp585,2040-2060,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,ssp585,2040-2060,txge30_hot_days,11,11,100.0
state,Delhi,ssp585,2040-2060,txge35_extreme_heat_days,11,11,100.0
state,Delhi,ssp585,2040-2060,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,ssp585,2040-2060,hwfi_tmean_90p,11,11,100.0
state,Delhi,ssp585,2040-2060,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,ssp585,2040-2060,wsdi_warm_spell_days,11,11,100.0
state,Delhi,ssp585,2040-2060,tnx_annual_max,11,11,100.0
state,Delhi,ssp585,2040-2060,tx90p_hot_days_pct,11,11,100.0
state,Delhi,ssp585,2060-2080,tas_annual_mean,11,11,100.0
state,Delhi,ssp585,2060-2080,tasmax_summer_mean,11,11,100.0
state,Delhi,ssp585,2060-2080,tas_summer_mean,11,11,100.0
state,Delhi,ssp585,2060-2080,txx_annual_max,11,11,100.0
state,Delhi,ssp585,2060-2080,tn90p_warm_nights_pct,11,11,100.0
state,Delhi,ssp585,2060-2080,hwa_heatwave_amplitude,11,11,100.0
state,Delhi,ssp585,2060-2080,txge30_hot_days,11,11,100.0
state,Delhi,ssp585,2060-2080,txge35_extreme_heat_days,11,11,100.0
state,Delhi,ssp585,2060-2080,tasmin_tropical_nights_gt25,11,11,100.0
state,Delhi,ssp585,2060-2080,hwfi_tmean_90p,11,11,100.0
state,Delhi,ssp585,2060-2080,hwfi_events_tmean_90p,11,11,100.0
state,Delhi,ssp585,2060-2080,wsdi_warm_spell_days,11,11,100.0
state,Delhi,ssp585,2060-2080,tnx_annual_max,11,11,100.0
state,Delhi,ssp585,2060-2080,tx90p_hot_days_pct,11,11,100.0
state,Goa,historical,1990-2010,tas_annual_mean,2,2,100.0
state,Goa,historical,1990-2010,tasmax_summer_mean,2,2,100.0
state,Goa,historical,1990-2010,tas_summer_mean,2,2,100.0
state,Goa,historical,1990-2010,txx_annual_max,2,2,100.0
state,Goa,historical,1990-2010,tn90p_warm_nights_pct,2,2,100.0
state,Goa,historical,1990-2010,hwa_heatwave_amplitude,2,2,100.0
state,Goa,historical,1990-2010,txge30_hot_days,2,2,100.0
state,Goa,historical,1990-2010,txge35_extreme_heat_days,2,2,100.0
state,Goa,historical,1990-2010,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,historical,1990-2010,hwfi_tmean_90p,2,2,100.0
state,Goa,historical,1990-2010,hwfi_events_tmean_90p,2,2,100.0
state,Goa,historical,1990-2010,wsdi_warm_spell_days,2,2,100.0
state,Goa,historical,1990-2010,tnx_annual_max,2,2,100.0
state,Goa,historical,1990-2010,tx90p_hot_days_pct,2,2,100.0
state,Goa,ssp245,2020-2040,tas_annual_mean,2,2,100.0
state,Goa,ssp245,2020-2040,tasmax_summer_mean,2,2,100.0
state,Goa,ssp245,2020-2040,tas_summer_mean,2,2,100.0
state,Goa,ssp245,2020-2040,txx_annual_max,2,2,100.0
state,Goa,ssp245,2020-2040,tn90p_warm_nights_pct,2,2,100.0
state,Goa,ssp245,2020-2040,hwa_heatwave_amplitude,2,2,100.0
state,Goa,ssp245,2020-2040,txge30_hot_days,2,2,100.0
state,Goa,ssp245,2020-2040,txge35_extreme_heat_days,2,2,100.0
state,Goa,ssp245,2020-2040,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,ssp245,2020-2040,hwfi_tmean_90p,2,2,100.0
state,Goa,ssp245,2020-2040,hwfi_events_tmean_90p,2,2,100.0
state,Goa,ssp245,2020-2040,wsdi_warm_spell_days,2,2,100.0
state,Goa,ssp245,2020-2040,tnx_annual_max,2,2,100.0
state,Goa,ssp245,2020-2040,tx90p_hot_days_pct,2,2,100.0
state,Goa,ssp245,2040-2060,tas_annual_mean,2,2,100.0
state,Goa,ssp245,2040-2060,tasmax_summer_mean,2,2,100.0
state,Goa,ssp245,2040-2060,tas_summer_mean,2,2,100.0
state,Goa,ssp245,2040-2060,txx_annual_max,2,2,100.0
state,Goa,ssp245,2040-2060,tn90p_warm_nights_pct,2,2,100.0
state,Goa,ssp245,2040-2060,hwa_heatwave_amplitude,2,2,100.0
state,Goa,ssp245,2040-2060,txge30_hot_days,2,2,100.0
state,Goa,ssp245,2040-2060,txge35_extreme_heat_days,2,2,100.0
state,Goa,ssp245,2040-2060,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,ssp245,2040-2060,hwfi_tmean_90p,2,2,100.0
state,Goa,ssp245,2040-2060,hwfi_events_tmean_90p,2,2,100.0
state,Goa,ssp245,2040-2060,wsdi_warm_spell_days,2,2,100.0
state,Goa,ssp245,2040-2060,tnx_annual_max,2,2,100.0
state,Goa,ssp245,2040-2060,tx90p_hot_days_pct,2,2,100.0
state,Goa,ssp245,2060-2080,tas_annual_mean,2,2,100.0
state,Goa,ssp245,2060-2080,tasmax_summer_mean,2,2,100.0
state,Goa,ssp245,2060-2080,tas_summer_mean,2,2,100.0
state,Goa,ssp245,2060-2080,txx_annual_max,2,2,100.0
state,Goa,ssp245,2060-2080,tn90p_warm_nights_pct,2,2,100.0
state,Goa,ssp245,2060-2080,hwa_heatwave_amplitude,2,2,100.0
state,Goa,ssp245,2060-2080,txge30_hot_days,2,2,100.0
state,Goa,ssp245,2060-2080,txge35_extreme_heat_days,2,2,100.0
state,Goa,ssp245,2060-2080,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,ssp245,2060-2080,hwfi_tmean_90p,2,2,100.0
state,Goa,ssp245,2060-2080,hwfi_events_tmean_90p,2,2,100.0
state,Goa,ssp245,2060-2080,wsdi_warm_spell_days,2,2,100.0
state,Goa,ssp245,2060-2080,tnx_annual_max,2,2,100.0
state,Goa,ssp245,2060-2080,tx90p_hot_days_pct,2,2,100.0
state,Goa,ssp585,2020-2040,tas_annual_mean,2,2,100.0
state,Goa,ssp585,2020-2040,tasmax_summer_mean,2,2,100.0
state,Goa,ssp585,2020-2040,tas_summer_mean,2,2,100.0
state,Goa,ssp585,2020-2040,txx_annual_max,2,2,100.0
state,Goa,ssp585,2020-2040,tn90p_warm_nights_pct,2,2,100.0
state,Goa,ssp585,2020-2040,hwa_heatwave_amplitude,2,2,100.0
state,Goa,ssp585,2020-2040,txge30_hot_days,2,2,100.0
state,Goa,ssp585,2020-2040,txge35_extreme_heat_days,2,2,100.0
state,Goa,ssp585,2020-2040,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,ssp585,2020-2040,hwfi_tmean_90p,2,2,100.0
state,Goa,ssp585,2020-2040,hwfi_events_tmean_90p,2,2,100.0
state,Goa,ssp585,2020-2040,wsdi_warm_spell_days,2,2,100.0
state,Goa,ssp585,2020-2040,tnx_annual_max,2,2,100.0
state,Goa,ssp585,2020-2040,tx90p_hot_days_pct,2,2,100.0
state,Goa,ssp585,2040-2060,tas_annual_mean,2,2,100.0
state,Goa,ssp585,2040-2060,tasmax_summer_mean,2,2,100.0
state,Goa,ssp585,2040-2060,tas_summer_mean,2,2,100.0
state,Goa,ssp585,2040-2060,txx_annual_max,2,2,100.0
state,Goa,ssp585,2040-2060,tn90p_warm_nights_pct,2,2,100.0
state,Goa,ssp585,2040-2060,hwa_heatwave_amplitude,2,2,100.0
state,Goa,ssp585,2040-2060,txge30_hot_days,2,2,100.0
state,Goa,ssp585,2040-2060,txge35_extreme_heat_days,2,2,100.0
state,Goa,ssp585,2040-2060,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,ssp585,2040-2060,hwfi_tmean_90p,2,2,100.0
state,Goa,ssp585,2040-2060,hwfi_events_tmean_90p,2,2,100.0
state,Goa,ssp585,2040-2060,wsdi_warm_spell_days,2,2,100.0
state,Goa,ssp585,2040-2060,tnx_annual_max,2,2,100.0
state,Goa,ssp585,2040-2060,tx90p_hot_days_pct,2,2,100.0
state,Goa,ssp585,2060-2080,tas_annual_mean,2,2,100.0
state,Goa,ssp585,2060-2080,tasmax_summer_mean,2,2,100.0
state,Goa,ssp585,2060-2080,tas_summer_mean,2,2,100.0
state,Goa,ssp585,2060-2080,txx_annual_max,2,2,100.0
state,Goa,ssp585,2060-2080,tn90p_warm_nights_pct,2,2,100.0
state,Goa,ssp585,2060-2080,hwa_heatwave_amplitude,2,2,100.0
state,Goa,ssp585,2060-2080,txge30_hot_days,2,2,100.0
state,Goa,ssp585,2060-2080,txge35_extreme_heat_days,2,2,100.0
state,Goa,ssp585,2060-2080,tasmin_tropical_nights_gt25,2,2,100.0
state,Goa,ssp585,2060-2080,hwfi_tmean_90p,2,2,100.0
state,Goa,ssp585,2060-2080,hwfi_events_tmean_90p,2,2,100.0
state,Goa,ssp585,2060-2080,wsdi_warm_spell_days,2,2,100.0
state,Goa,ssp585,2060-2080,tnx_annual_max,2,2,100.0
state,Goa,ssp585,2060-2080,tx90p_hot_days_pct,2,2,100.0
state,Gujarat,historical,1990-2010,tas_annual_mean,33,33,100.0
state,Gujarat,historical,1990-2010,tasmax_summer_mean,33,33,100.0
state,Gujarat,historical,1990-2010,tas_summer_mean,33,33,100.0
state,Gujarat,historical,1990-2010,txx_annual_max,33,33,100.0
state,Gujarat,historical,1990-2010,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,historical,1990-2010,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,historical,1990-2010,txge30_hot_days,33,33,100.0
state,Gujarat,historical,1990-2010,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,historical,1990-2010,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,historical,1990-2010,hwfi_tmean_90p,33,33,100.0
state,Gujarat,historical,1990-2010,hwfi_events_tmean_90p,33,33,100.0
state,Gujarat,historical,1990-2010,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,historical,1990-2010,tnx_annual_max,33,33,100.0
state,Gujarat,historical,1990-2010,tx90p_hot_days_pct,33,33,100.0
state,Gujarat,ssp245,2020-2040,tas_annual_mean,33,33,100.0
state,Gujarat,ssp245,2020-2040,tasmax_summer_mean,33,33,100.0
state,Gujarat,ssp245,2020-2040,tas_summer_mean,33,33,100.0
state,Gujarat,ssp245,2020-2040,txx_annual_max,33,33,100.0
state,Gujarat,ssp245,2020-2040,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,ssp245,2020-2040,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,ssp245,2020-2040,txge30_hot_days,33,33,100.0
state,Gujarat,ssp245,2020-2040,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,ssp245,2020-2040,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,ssp245,2020-2040,hwfi_tmean_90p,33,33,100.0
state,Gujarat,ssp245,2020-2040,hwfi_events_tmean_90p,33,33,100.0
state,Gujarat,ssp245,2020-2040,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,ssp245,2020-2040,tnx_annual_max,33,33,100.0
state,Gujarat,ssp245,2020-2040,tx90p_hot_days_pct,33,33,100.0
state,Gujarat,ssp245,2040-2060,tas_annual_mean,33,33,100.0
state,Gujarat,ssp245,2040-2060,tasmax_summer_mean,33,33,100.0
state,Gujarat,ssp245,2040-2060,tas_summer_mean,33,33,100.0
state,Gujarat,ssp245,2040-2060,txx_annual_max,33,33,100.0
state,Gujarat,ssp245,2040-2060,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,ssp245,2040-2060,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,ssp245,2040-2060,txge30_hot_days,33,33,100.0
state,Gujarat,ssp245,2040-2060,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,ssp245,2040-2060,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,ssp245,2040-2060,hwfi_tmean_90p,33,33,100.0
state,Gujarat,ssp245,2040-2060,hwfi_events_tmean_90p,33,33,100.0
state,Gujarat,ssp245,2040-2060,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,ssp245,2040-2060,tnx_annual_max,33,33,100.0
state,Gujarat,ssp245,2040-2060,tx90p_hot_days_pct,33,33,100.0
state,Gujarat,ssp245,2060-2080,tas_annual_mean,33,33,100.0
state,Gujarat,ssp245,2060-2080,tasmax_summer_mean,33,33,100.0
state,Gujarat,ssp245,2060-2080,tas_summer_mean,33,33,100.0
state,Gujarat,ssp245,2060-2080,txx_annual_max,33,33,100.0
state,Gujarat,ssp245,2060-2080,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,ssp245,2060-2080,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,ssp245,2060-2080,txge30_hot_days,33,33,100.0
state,Gujarat,ssp245,2060-2080,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,ssp245,2060-2080,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,ssp245,2060-2080,hwfi_tmean_90p,33,33,100.0
state,Gujarat,ssp245,2060-2080,hwfi_events_tmean_90p,33,33,100.0
