ruler,state,district,district_key,scenario,period,composite,weight_coverage,composite_gated,clamped_metric_count,composite_baseline_referenced,coverage_baseline_referenced,composite_absolute_threshold,coverage_absolute_threshold,score__tas_annual_mean,score__tasmax_summer_mean,score__tas_summer_mean,score__txx_annual_max,score__tn90p_warm_nights_pct,score__hwa_heatwave_amplitude,score__txge30_hot_days,score__txge35_extreme_heat_days,score__tasmin_tropical_nights_gt25,score__hwfi_tmean_90p,score__hwfi_events_tmean_90p,score__wsdi_warm_spell_days,score__tnx_annual_max,score__tx90p_hot_days_pct
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,ssp585,2040-2060,66.0644436345967,1.0,66.0644436345967,0,54.991883116883116,1.0,72.47487340800983,1.0000000000000004,55.94934402332362,78.6716472303207,70.70881924198251,90.60677842565597,56.04045189504373,84.17456268221575,51.95881924198251,60.21319241982507,62.873542274052475,55.63957725947522,52.28680758017493,56.22266763848396,89.65925655976676,54.7649416909621
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,ssp585,2060-2080,88.20365646258504,1.0,88.20365646258504,0,87.46355685131195,1.0,88.63213518490102,1.0000000000000004,81.29555393586006,92.30138483965014,89.58637026239067,98.60604956268222,86.05138483965014,96.5652332361516,72.47631195335276,78.08855685131195,85.83272594752187,87.7277696793003,89.80502915451895,86.76202623906705,98.46027696793003,86.99890670553935
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,historical,1990-2010,27.539935617103996,1.0,27.539935617103996,0,4.522677577524517,1.0,40.86571658738684,1.0000000000000004,25.04555393586006,47.27587463556851,36.65269679300292,60.286078717201164,4.546282798833819,39.87791545189504,27.979227405247812,37.38155976676385,27.450801749271136,4.200072886297376,5.020043731778426,6.714650145772595,61.23360058309038,2.104591836734694
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,ssp245,2020-2040,37.8940415451895,1.0,37.8940415451895,0,15.372796846011132,1.0,50.93265689734541,1.0000000000000004,30.676020408163264,60.049198250728864,44.94351311953353,73.66071428571429,15.716107871720117,62.32689504373178,33.11771137026239,43.68622448979592,33.846574344023324,14.47704081632653,15.552113702623906,15.479227405247814,67.55648688046647,15.643221574344023
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,ssp245,2040-2060,56.422801263362494,1.0,56.422801263362494,0,43.703617810760676,1.0,63.78653905171092,1.0000000000000004,44.83418367346939,70.65415451895043,59.15634110787172,86.2518221574344,43.850218658892125,76.52150145772595,46.856778425655975,51.59438775510204,48.369169096209916,43.57689504373178,43.795553935860056,43.5951166180758,81.04045189504373,43.66800291545189
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,ssp245,2060-2080,68.48396501457727,1.0,68.48396501457727,0,60.78965677179963,1.0,72.9385645235538,1.0000000000000004,54.92893586005831,78.85386297376094,68.99599125364432,91.88228862973762,57.33418367346939,89.73214285714286,54.23651603498542,59.04701166180758,60.96027696793003,58.791909620991255,64.7685860058309,61.434037900874635,88.87572886297376,62.23578717201166
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,ssp585,2020-2040,39.30545432458699,1.0,39.30545432458699,0,17.7801152928704,1.0,51.767492711370274,1.0000000000000004,31.35021865889213,60.03097667638484,45.07106413994169,74.42602040816327,19.63374635568513,65.73432944606414,32.880830903790084,44.23287172011662,35.17674927113703,17.228498542274053,16.57252186588921,18.066690962099127,67.84803206997084,17.15561224489796
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,ssp585,2040-2060,65.40710034013607,1.0,65.40710034013607,0,55.44038232175987,1.0,71.17730550866963,1.0000000000000004,53.72631195335277,76.28462099125365,66.93695335276968,90.77077259475219,56.78753644314869,85.35896501457727,52.63301749271137,58.90123906705539,60.19497084548105,56.623542274052475,52.04992711370262,56.53243440233236,87.3451166180758,55.14759475218659
cdf,Madhya Pradesh,Singrauli,madhya pradesh|singrauli,ssp585,2060-2080,87.9362548590865,1.0,87.9362548590865,0,88.10752385369732,1.0,87.83709912536443,1.0000000000000004,79.41873177842565,90.57033527696792,87.05357142857143,98.64249271137027,86.59803206997084,97.51275510204081,72.25765306122449,77.12281341107872,84.79409620991254,88.09220116618076,91.46319241982508,87.05357142857143,98.04118075801749,87.29045189504373
cdf,Madhya Pradesh,Tikamgarh,madhya pradesh|tikamgarh,historical,1990-2010,32.42134353741497,1.0,32.42134353741497,0,6.742810760667904,1.0,47.28786251342642,1.0000000000000004,27.68768221574344,57.68039358600583,44.1417638483965,65.44278425655976,9.903425655976676,49.75400874635569,31.47776967930029,46.528790087463555,30.020043731778426,4.8742711370262395,5.165816326530612,8.245262390670554,67.70225947521865,5.165816326530612
