state,district,district_key,baseline_score,baseline_available_metric_count,modified_score,modified_available_metric_count,scenario,state_partition,score_delta,available_metric_count_delta,baseline_rank,modified_rank,rank_shift,abs_rank_shift
Bihar,Darbhanga,bihar|darbhanga,56.74884158256756,14,55.44338943513313,15,S1_correlated_hwa,Bihar,-1.3054521474344298,1,24.0,27.0,3.0,3.0
Bihar,Gaya,bihar|gaya,62.24465872626963,14,63.07497258472542,15,S1_correlated_hwa,Bihar,0.8303138584557956,1,17.0,16.0,-1.0,1.0
Bihar,Gopalganj,bihar|gopalganj,66.62392052260904,14,66.33799115495442,15,S1_correlated_hwa,Bihar,-0.2859293676546173,1,6.0,9.0,3.0,3.0
Bihar,Jamui,bihar|jamui,50.29189083498369,14,50.123693955464795,15,S1_correlated_hwa,Bihar,-0.16819687951889506,1,32.0,31.0,-1.0,1.0
Bihar,Jehanabad,bihar|jehanabad,68.33848079943279,14,68.86915180378703,15,S1_correlated_hwa,Bihar,0.5306710043542466,1,3.0,3.0,0.0,0.0
Bihar,Kaimur (Bhabua),bihar|kaimur bhabua,55.58080387026134,14,57.68339785024695,15,S1_correlated_hwa,Bihar,2.102593979985606,1,27.0,24.0,-3.0,3.0
Bihar,Katihar,bihar|katihar,50.95970641430534,14,49.79317844344421,15,S1_correlated_hwa,Bihar,-1.1665279708611251,1,31.0,32.0,1.0,1.0
Bihar,Khagaria,bihar|khagaria,56.52380063645903,14,55.86460260510932,15,S1_correlated_hwa,Bihar,-0.6591980313497103,1,25.0,26.0,1.0,1.0
Bihar,Kishanganj,bihar|kishanganj,33.19116041644315,14,31.10782708310981,15,S1_correlated_hwa,Bihar,-2.0833333333333357,1,38.0,38.0,0.0,0.0
Bihar,Lakhisarai,bihar|lakhisarai,59.76837435635491,14,59.58169094234257,15,S1_correlated_hwa,Bihar,-0.186683414012343,1,22.0,22.0,0.0,0.0
Bihar,Madhepura,bihar|madhepura,49.07553802995932,14,47.82809624384492,15,S1_correlated_hwa,Bihar,-1.2474417861144005,1,34.0,34.0,0.0,0.0
Bihar,Madhubani,bihar|madhubani,50.247186523396316,14,48.8872899667771,15,S1_correlated_hwa,Bihar,-1.3598965566192192,1,33.0,33.0,0.0,0.0
Bihar,Munger,bihar|munger,56.27775191246314,14,55.90646527271967,15,S1_correlated_hwa,Bihar,-0.37128663974346665,1,26.0,25.0,-1.0,1.0
